DATE,LEVEL,STATE_FIPS,COUNTY_FIPS,STATE_NAME,COUNTY_NAME,TOTAL_CASES,TOTAL_DEATHS,TOTAL_INFECTED_PER_K,TOTAL_DEATHS_PER_K,NEW_CASES,NEW_DEATHS,AVG_NEW_CASES,AVG_NEW_DEATHS,AVG_INFECTION_RATE,AVG_DEATH_RATE,LATEST_DATA_IND,POPULATION
2020-03-19,County,16,065,Idaho,Madison,1,0,0.025058260455559176,0,0,0,NA,NA,NA,NA,0,39907
2020-03-20,County,16,065,Idaho,Madison,1,0,0.025058260455559176,0,0,0,NA,NA,NA,NA,0,39907
2020-03-21,County,16,065,Idaho,Madison,2,0,0.05011652091111835,0,1,0,NA,NA,NA,NA,0,39907
2020-03-22,County,16,065,Idaho,Madison,2,0,0.05011652091111835,0,0,0,NA,NA,NA,NA,0,39907
2020-03-23,County,16,065,Idaho,Madison,2,0,0.05011652091111835,0,0,0,0.2857142857142857,0,14.285714285714285,0,0,39907
2020-03-24,County,16,065,Idaho,Madison,2,0,0.05011652091111835,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,39907
2020-03-25,County,16,065,Idaho,Madison,2,0,0.05011652091111835,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,39907
2020-03-26,County,16,065,Idaho,Madison,2,0,0.05011652091111835,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,39907
2020-03-27,County,16,065,Idaho,Madison,2,0,0.05011652091111835,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,39907
2020-03-28,County,16,065,Idaho,Madison,2,0,0.05011652091111835,0,0,0,0,0,0,0,0,39907
2020-03-29,County,16,065,Idaho,Madison,2,0,0.05011652091111835,0,0,0,0,0,0,0,0,39907
2020-03-30,County,16,065,Idaho,Madison,2,0,0.05011652091111835,0,0,0,0,0,0,0,1,39907
2020-03-30,County,16,067,Idaho,Minidoka,1,0,0.04753077617757498,0,1,0,NA,NA,NA,NA,1,21039
2020-03-25,County,16,069,Idaho,Nez Perce,1,0,0.024747574737675707,0,1,0,NA,NA,NA,NA,0,40408
2020-03-26,County,16,069,Idaho,Nez Perce,4,0,0.09899029895070283,0,3,0,NA,NA,NA,NA,0,40408
2020-03-27,County,16,069,Idaho,Nez Perce,4,1,0.09899029895070283,0.024747574737675707,0,1,NA,NA,NA,NA,0,40408
2020-03-28,County,16,069,Idaho,Nez Perce,4,1,0.09899029895070283,0.024747574737675707,0,0,NA,NA,NA,NA,0,40408
2020-03-29,County,16,069,Idaho,Nez Perce,4,1,0.09899029895070283,0.024747574737675707,0,0,NA,NA,NA,NA,0,40408
2020-03-30,County,16,069,Idaho,Nez Perce,7,1,0.17323302316372996,0.024747574737675707,3,0,NA,NA,NA,NA,1,40408
2020-03-29,County,16,073,Idaho,Owyhee,1,0,0.0845809016324114,0,1,0,NA,NA,NA,NA,0,11823
2020-03-30,County,16,073,Idaho,Owyhee,1,0,0.0845809016324114,0,0,0,NA,NA,NA,NA,1,11823
2020-03-25,County,16,075,Idaho,Payette,1,0,0.041751910149889354,0,1,0,NA,NA,NA,NA,0,23951
2020-03-26,County,16,075,Idaho,Payette,1,0,0.041751910149889354,0,0,0,NA,NA,NA,NA,0,23951
2020-03-27,County,16,075,Idaho,Payette,1,0,0.041751910149889354,0,0,0,NA,NA,NA,NA,0,23951
2020-03-28,County,16,075,Idaho,Payette,1,0,0.041751910149889354,0,0,0,NA,NA,NA,NA,0,23951
2020-03-29,County,16,075,Idaho,Payette,1,0,0.041751910149889354,0,0,0,NA,NA,NA,NA,0,23951
2020-03-30,County,16,075,Idaho,Payette,1,0,0.041751910149889354,0,0,0,NA,NA,NA,NA,1,23951
2020-03-14,County,16,081,Idaho,Teton,1,0,0.0823587547356284,0,1,0,NA,NA,NA,NA,0,12142
2020-03-15,County,16,081,Idaho,Teton,1,0,0.0823587547356284,0,0,0,NA,NA,NA,NA,0,12142
2020-03-16,County,16,081,Idaho,Teton,1,0,0.0823587547356284,0,0,0,NA,NA,NA,NA,0,12142
2020-03-17,County,16,081,Idaho,Teton,1,0,0.0823587547356284,0,0,0,NA,NA,NA,NA,0,12142
2020-03-18,County,16,081,Idaho,Teton,1,0,0.0823587547356284,0,0,0,NA,NA,NA,NA,0,12142
2020-03-19,County,16,081,Idaho,Teton,1,0,0.0823587547356284,0,0,0,NA,NA,NA,NA,0,12142
2020-03-20,County,16,081,Idaho,Teton,1,0,0.0823587547356284,0,0,0,0.14285714285714285,0,14.285714285714285,0,0,12142
2020-03-21,County,16,081,Idaho,Teton,2,0,0.1647175094712568,0,1,0,0.14285714285714285,0,7.142857142857142,0,0,12142
2020-03-22,County,16,081,Idaho,Teton,2,0,0.1647175094712568,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12142
2020-03-23,County,16,081,Idaho,Teton,2,0,0.1647175094712568,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12142
2020-03-24,County,16,081,Idaho,Teton,2,0,0.1647175094712568,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12142
2020-03-25,County,16,081,Idaho,Teton,2,0,0.1647175094712568,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12142
2020-03-26,County,16,081,Idaho,Teton,2,0,0.1647175094712568,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12142
2020-03-27,County,16,081,Idaho,Teton,2,0,0.1647175094712568,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12142
2020-03-28,County,16,081,Idaho,Teton,2,0,0.1647175094712568,0,0,0,0,0,0,0,0,12142
2020-03-29,County,16,081,Idaho,Teton,2,0,0.1647175094712568,0,0,0,0,0,0,0,0,12142
2020-03-30,County,16,081,Idaho,Teton,2,0,0.1647175094712568,0,0,0,0,0,0,0,1,12142
2020-03-18,County,16,083,Idaho,Twin Falls,1,0,0.011510393885678767,0,1,0,NA,NA,NA,NA,0,86878
2020-03-19,County,16,083,Idaho,Twin Falls,1,0,0.011510393885678767,0,0,0,NA,NA,NA,NA,0,86878
2020-03-20,County,16,083,Idaho,Twin Falls,1,0,0.011510393885678767,0,0,0,NA,NA,NA,NA,0,86878
2020-03-21,County,16,083,Idaho,Twin Falls,1,0,0.011510393885678767,0,0,0,NA,NA,NA,NA,0,86878
2020-03-22,County,16,083,Idaho,Twin Falls,1,0,0.011510393885678767,0,0,0,NA,NA,NA,NA,0,86878
2020-03-23,County,16,083,Idaho,Twin Falls,1,0,0.011510393885678767,0,0,0,NA,NA,NA,NA,0,86878
2020-03-24,County,16,083,Idaho,Twin Falls,1,0,0.011510393885678767,0,0,0,0.14285714285714285,0,14.285714285714285,0,0,86878
2020-03-25,County,16,083,Idaho,Twin Falls,1,0,0.011510393885678767,0,0,0,0,0,0,0,0,86878
2020-03-26,County,16,083,Idaho,Twin Falls,1,0,0.011510393885678767,0,0,0,0,0,0,0,0,86878
2020-03-27,County,16,083,Idaho,Twin Falls,2,0,0.023020787771357534,0,1,0,0.14285714285714285,0,7.142857142857142,0,0,86878
2020-03-28,County,16,083,Idaho,Twin Falls,2,0,0.023020787771357534,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,86878
2020-03-29,County,16,083,Idaho,Twin Falls,3,0,0.0345311816570363,0,1,0,0.2857142857142857,0,9.523809523809524,0,0,86878
2020-03-30,County,16,083,Idaho,Twin Falls,5,0,0.05755196942839384,0,2,0,0.5714285714285714,0,11.428571428571427,0,1,86878
2020-03-22,County,16,085,Idaho,Valley,1,0,0.0877808988764045,0,1,0,NA,NA,NA,NA,0,11392
2020-03-23,County,16,085,Idaho,Valley,1,0,0.0877808988764045,0,0,0,NA,NA,NA,NA,0,11392
2020-03-24,County,16,085,Idaho,Valley,1,0,0.0877808988764045,0,0,0,NA,NA,NA,NA,0,11392
2020-03-25,County,16,085,Idaho,Valley,1,0,0.0877808988764045,0,0,0,NA,NA,NA,NA,0,11392
2020-03-26,County,16,085,Idaho,Valley,1,0,0.0877808988764045,0,0,0,NA,NA,NA,NA,0,11392
2020-03-27,County,16,085,Idaho,Valley,1,0,0.0877808988764045,0,0,0,NA,NA,NA,NA,0,11392
2020-03-28,County,16,085,Idaho,Valley,1,0,0.0877808988764045,0,0,0,0.14285714285714285,0,14.285714285714285,0,0,11392
2020-03-29,County,16,085,Idaho,Valley,1,0,0.0877808988764045,0,0,0,0,0,0,0,0,11392
2020-03-30,County,16,085,Idaho,Valley,2,0,0.175561797752809,0,1,0,0.14285714285714285,0,7.142857142857142,0,1,11392
2020-01-24,State,17,NA,Illinois,NA,1,0,7.891525614195465e-5,0,1,0,NA,NA,NA,NA,0,12671821
2020-01-25,State,17,NA,Illinois,NA,1,0,7.891525614195465e-5,0,0,0,NA,NA,NA,NA,0,12671821
2020-01-26,State,17,NA,Illinois,NA,1,0,7.891525614195465e-5,0,0,0,NA,NA,NA,NA,0,12671821
2020-01-27,State,17,NA,Illinois,NA,1,0,7.891525614195465e-5,0,0,0,NA,NA,NA,NA,0,12671821
2020-01-28,State,17,NA,Illinois,NA,1,0,7.891525614195465e-5,0,0,0,NA,NA,NA,NA,0,12671821
2020-01-29,State,17,NA,Illinois,NA,1,0,7.891525614195465e-5,0,0,0,NA,NA,NA,NA,0,12671821
2020-01-30,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,1,0,0.2857142857142857,0,14.285714285714285,0,0,12671821
2020-01-31,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12671821
2020-02-01,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12671821
2020-02-02,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12671821
2020-02-03,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12671821
2020-02-04,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12671821
2020-02-05,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,12671821
2020-02-06,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-07,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-08,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-09,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-10,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-11,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-12,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-13,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-14,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-15,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-16,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-17,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-18,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-19,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-20,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-21,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-22,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-23,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-24,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-25,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-26,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-27,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-28,State,17,NA,Illinois,NA,2,0,1.578305122839093e-4,0,0,0,0,0,0,0,0,12671821
2020-02-29,State,17,NA,Illinois,NA,3,0,2.3674576842586397e-4,0,1,0,0.14285714285714285,0,4.761904761904762,0,0,12671821
2020-03-01,State,17,NA,Illinois,NA,3,0,2.3674576842586397e-4,0,0,0,0.14285714285714285,0,4.761904761904762,0,0,12671821
2020-03-02,State,17,NA,Illinois,NA,4,0,3.156610245678186e-4,0,1,0,0.2857142857142857,0,7.142857142857142,0,0,12671821
2020-03-03,State,17,NA,Illinois,NA,4,0,3.156610245678186e-4,0,0,0,0.2857142857142857,0,7.142857142857142,0,0,12671821
2020-03-04,State,17,NA,Illinois,NA,4,0,3.156610245678186e-4,0,0,0,0.2857142857142857,0,7.142857142857142,0,0,12671821
2020-03-05,State,17,NA,Illinois,NA,5,0,3.945762807097733e-4,0,1,0,0.42857142857142855,0,8.571428571428571,0,0,12671821
2020-03-06,State,17,NA,Illinois,NA,6,0,4.7349153685172793e-4,0,1,0,0.5714285714285714,0,9.523809523809524,0,0,12671821
2020-03-07,State,17,NA,Illinois,NA,6,0,4.7349153685172793e-4,0,0,0,0.42857142857142855,0,7.142857142857142,0,0,12671821
2020-03-08,State,17,NA,Illinois,NA,7,0,5.524067929936826e-4,0,1,0,0.5714285714285714,0,8.16326530612245,0,0,12671821
2020-03-09,State,17,NA,Illinois,NA,11,0,8.680678175615012e-4,0,4,0,1,0,9.090909090909092,0,0,12671821
2020-03-10,State,17,NA,Illinois,NA,19,0,0.0014993898666971384,0,8,0,2.142857142857143,0,11.278195488721805,0,0,12671821
2020-03-11,State,17,NA,Illinois,NA,25,0,0.0019728814035488663,0,6,0,3,0,12,0,0,12671821
2020-03-12,State,17,NA,Illinois,NA,32,0,0.002525288196542549,0,7,0,3.857142857142857,0,12.053571428571429,0,0,12671821
2020-03-13,State,17,NA,Illinois,NA,46,0,0.0036301017825299143,0,14,0,5.714285714285714,0,12.422360248447205,0,0,12671821
2020-03-14,State,17,NA,Illinois,NA,66,0,0.005208406905369008,0,20,0,8.571428571428571,0,12.987012987012987,0,0,12671821
2020-03-15,State,17,NA,Illinois,NA,94,0,0.007418034077343738,0,28,0,12.428571428571429,0,13.221884498480243,0,0,12671821
2020-03-16,State,17,NA,Illinois,NA,104,0,0.008207186638763284,0,10,0,13.285714285714286,0,12.774725274725276,0,0,12671821
2020-03-17,State,17,NA,Illinois,NA,159,1,0.01254752572657079,7.891525614195465e-5,55,1,20,0.14285714285714285,12.578616352201259,0.08984725965858041,0,12671821
2020-03-18,State,17,NA,Illinois,NA,286,1,0.022569763256599033,7.891525614195465e-5,127,0,37.285714285714285,0.14285714285714285,13.036963036963037,0.049950049950049945,0,12671821
2020-03-19,State,17,NA,Illinois,NA,420,4,0.033144407579620956,3.156610245678186e-4,134,3,55.42857142857143,0.5714285714285714,13.197278911564627,0.13605442176870747,0,12671821
2020-03-20,State,17,NA,Illinois,NA,583,5,0.046007594330759564,3.945762807097733e-4,163,1,76.71428571428571,0.7142857142857143,13.158539573633911,0.12251899044351874,0,12671821
2020-03-21,State,17,NA,Illinois,NA,751,6,0.05926535736260795,4.7349153685172793e-4,168,1,97.85714285714286,0.8571428571428571,13.03024538710291,0.11413353623739775,0,12671821
2020-03-22,State,17,NA,Illinois,NA,1047,9,0.08262427318062653,7.102373052775919e-4,296,3,136.14285714285714,1.2857142857142858,13.00313821803793,0.122799836266885,0,12671821
2020-03-23,State,17,NA,Illinois,NA,1285,12,0.10140610414241173,9.469830737034559e-4,238,3,168.71428571428572,1.7142857142857142,13.12951639799889,0.13340744858254586,0,12671821
2020-03-24,State,17,NA,Illinois,NA,1535,16,0.1211349181779004,0.0012626440982712744,250,4,196.57142857142858,2.142857142857143,12.80595625872499,0.13959981386691483,0,12671821
2020-03-25,State,17,NA,Illinois,NA,1875,21,0.147966105266165,0.0016572203789810478,340,5,227,2.857142857142857,12.106666666666667,0.1523809523809524,0,12671821
2020-03-26,State,17,NA,Illinois,NA,2538,26,0.20028692008828092,0.002051796659690821,663,5,302.57142857142856,3.142857142857143,11.921648091860858,0.12383203872565575,0,12671821
2020-03-27,State,17,NA,Illinois,NA,3029,37,0.23903431085398066,0.002919864477252322,491,11,349.42857142857144,4.571428571428571,11.536103381596945,0.15092203933405648,0,12671821
2020-03-28,State,17,NA,Illinois,NA,3547,50,0.27991241353551316,0.003945762807097733,518,13,399.42857142857144,6.285714285714286,11.261025413830602,0.177212130975875,0,12671821
2020-03-29,State,17,NA,Illinois,NA,4613,70,0.3640360765828368,0.005524067929936826,1066,20,509.42857142857144,8.714285714285714,11.043324765414512,0.18890712582453312,0,12671821
2020-03-30,State,17,NA,Illinois,NA,5070,84,0.4001003486397101,0.006628881515924191,457,14,540.7142857142857,10.285714285714286,10.664976049591433,0.20287404902789521,1,12671821
2020-03-20,County,17,001,Illinois,Adams,1,0,0.015282341254680218,0,1,0,NA,NA,NA,NA,0,65435
2020-03-21,County,17,001,Illinois,Adams,1,0,0.015282341254680218,0,0,0,NA,NA,NA,NA,0,65435
2020-03-22,County,17,001,Illinois,Adams,1,0,0.015282341254680218,0,0,0,NA,NA,NA,NA,0,65435
2020-03-23,County,17,001,Illinois,Adams,1,0,0.015282341254680218,0,0,0,NA,NA,NA,NA,0,65435
2020-03-24,County,17,001,Illinois,Adams,1,0,0.015282341254680218,0,0,0,NA,NA,NA,NA,0,65435
2020-03-25,County,17,001,Illinois,Adams,1,0,0.015282341254680218,0,0,0,NA,NA,NA,NA,0,65435
2020-03-26,County,17,001,Illinois,Adams,1,0,0.015282341254680218,0,0,0,0.14285714285714285,0,14.285714285714285,0,0,65435
2020-03-27,County,17,001,Illinois,Adams,1,0,0.015282341254680218,0,0,0,0,0,0,0,0,65435
2020-03-28,County,17,001,Illinois,Adams,1,0,0.015282341254680218,0,0,0,0,0,0,0,0,65435
2020-03-29,County,17,001,Illinois,Adams,2,0,0.030564682509360435,0,1,0,0.14285714285714285,0,7.142857142857142,0,0,65435
2020-03-30,County,17,001,Illinois,Adams,2,0,0.030564682509360435,0,0,0,0.14285714285714285,0,7.142857142857142,0,1,65435
2020-03-29,County,17,005,Illinois,Bond,1,0,0.060879094119079505,0,1,0,NA,NA,NA,NA,0,16426
2020-03-30,County,17,005,Illinois,Bond,2,0,0.12175818823815901,0,1,0,NA,NA,NA,NA,1,16426
2020-03-27,County,17,011,Illinois,Bureau,1,0,0.030648522741203874,0,1,0,NA,NA,NA,NA,0,32628
2020-03-28,County,17,011,Illinois,Bureau,1,0,0.030648522741203874,0,0,0,NA,NA,NA,NA,0,32628
2020-03-29,County,17,011,Illinois,Bureau,1,0,0.030648522741203874,0,0,0,NA,NA,NA,NA,0,32628
2020-03-30,County,17,011,Illinois,Bureau,1,0,0.030648522741203874,0,0,0,NA,NA,NA,NA,1,32628
2020-03-28,County,17,015,Illinois,Carroll,1,0,0.06990562740300595,0,1,0,NA,NA,NA,NA,0,14305
2020-03-29,County,17,015,Illinois,Carroll,1,0,0.06990562740300595,0,0,0,NA,NA,NA,NA,0,14305
2020-03-30,County,17,015,Illinois,Carroll,1,1,0.06990562740300595,0.06990562740300595,0,1,NA,NA,NA,NA,1,14305
2020-03-22,County,17,019,Illinois,Champaign,2,0,0.009537934750988368,0,2,0,NA,NA,NA,NA,0,209689
2020-03-23,County,17,019,Illinois,Champaign,2,0,0.009537934750988368,0,0,0,NA,NA,NA,NA,0,209689
2020-03-24,County,17,019,Illinois,Champaign,2,0,0.009537934750988368,0,0,0,NA,NA,NA,NA,0,209689
2020-03-25,County,17,019,Illinois,Champaign,4,0,0.019075869501976737,0,2,0,NA,NA,NA,NA,0,209689
2020-03-26,County,17,019,Illinois,Champaign,8,0,0.03815173900395347,0,4,0,NA,NA,NA,NA,0,209689
2020-03-27,County,17,019,Illinois,Champaign,10,0,0.04768967375494184,0,2,0,NA,NA,NA,NA,0,209689
2020-03-28,County,17,019,Illinois,Champaign,15,0,0.07153451063241277,0,5,0,2.142857142857143,0,14.285714285714285,0,0,209689
2020-03-29,County,17,019,Illinois,Champaign,21,0,0.10014831488537787,0,6,0,2.7142857142857144,0,12.925170068027212,0,0,209689
2020-03-30,County,17,019,Illinois,Champaign,23,0,0.10968624963636624,0,2,0,3,0,13.043478260869565,0,1,209689
2020-03-20,County,17,021,Illinois,Christian,1,0,0.030955918771669144,0,1,0,NA,NA,NA,NA,0,32304
2020-03-21,County,17,021,Illinois,Christian,1,0,0.030955918771669144,0,0,0,NA,NA,NA,NA,0,32304
2020-03-22,County,17,021,Illinois,Christian,1,0,0.030955918771669144,0,0,0,NA,NA,NA,NA,0,32304
2020-03-23,County,17,021,Illinois,Christian,1,0,0.030955918771669144,0,0,0,NA,NA,NA,NA,0,32304
2020-03-24,County,17,021,Illinois,Christian,1,0,0.030955918771669144,0,0,0,NA,NA,NA,NA,0,32304
2020-03-25,County,17,021,Illinois,Christian,1,0,0.030955918771669144,0,0,0,NA,NA,NA,NA,0,32304
2020-03-26,County,17,021,Illinois,Christian,1,0,0.030955918771669144,0,0,0,0.14285714285714285,0,14.285714285714285,0,0,32304
2020-03-27,County,17,021,Illinois,Christian,1,0,0.030955918771669144,0,0,0,0,0,0,0,0,32304
2020-03-28,County,17,021,Illinois,Christian,1,0,0.030955918771669144,0,0,0,0,0,0,0,0,32304
2020-03-29,County,17,021,Illinois,Christian,19,0,0.5881624566617137,0,18,0,2.5714285714285716,0,13.533834586466167,0,0,32304
2020-03-30,County,17,021,Illinois,Christian,19,0,0.5881624566617137,0,0,0,2.5714285714285716,0,13.533834586466167,0,1,32304
2020-03-30,County,17,023,Illinois,Clark,1,0,0.06476264490641798,0,1,0,NA,NA,NA,NA,1,15441
2020-03-15,County,17,027,Illinois,Clinton,1,0,0.026622650551088867,0,1,0,NA,NA,NA,NA,0,37562
2020-03-16,County,17,027,Illinois,Clinton,1,0,0.026622650551088867,0,0,0,NA,NA,NA,NA,0,37562
2020-03-17,County,17,027,Illinois,Clinton,2,0,0.05324530110217773,0,1,0,NA,NA,NA,NA,0,37562
2020-03-18,County,17,027,Illinois,Clinton,3,0,0.0798679516532666,0,1,0,NA,NA,NA,NA,0,37562
2020-03-19,County,17,027,Illinois,Clinton,3,0,0.0798679516532666,0,0,0,NA,NA,NA,NA,0,37562
2020-03-20,County,17,027,Illinois,Clinton,3,0,0.0798679516532666,0,0,0,NA,NA,NA,NA,0,37562
2020-03-21,County,17,027,Illinois,Clinton,3,0,0.0798679516532666,0,0,0,0.42857142857142855,0,14.285714285714285,0,0,37562
2020-03-22,County,17,027,Illinois,Clinton,3,0,0.0798679516532666,0,0,0,0.2857142857142857,0,9.523809523809524,0,0,37562
2020-03-23,County,17,027,Illinois,Clinton,3,0,0.0798679516532666,0,0,0,0.2857142857142857,0,9.523809523809524,0,0,37562
2020-03-24,County,17,027,Illinois,Clinton,3,0,0.0798679516532666,0,0,0,0.14285714285714285,0,4.761904761904762,0,0,37562
2020-03-25,County,17,027,Illinois,Clinton,4,0,0.10649060220435547,0,1,0,0.14285714285714285,0,3.571428571428571,0,0,37562
2020-03-26,County,17,027,Illinois,Clinton,5,0,0.13311325275544433,0,1,0,0.2857142857142857,0,5.7142857142857135,0,0,37562
2020-03-27,County,17,027,Illinois,Clinton,5,0,0.13311325275544433,0,0,0,0.2857142857142857,0,5.7142857142857135,0,0,37562
2020-03-28,County,17,027,Illinois,Clinton,5,0,0.13311325275544433,0,0,0,0.2857142857142857,0,5.7142857142857135,0,0,37562
2020-03-29,County,17,027,Illinois,Clinton,6,0,0.1597359033065332,0,1,0,0.42857142857142855,0,7.142857142857142,0,0,37562
2020-03-30,County,17,027,Illinois,Clinton,6,0,0.1597359033065332,0,0,0,0.42857142857142855,0,7.142857142857142,0,1,37562
2020-01-24,County,17,031,Illinois,Cook,1,0,1.941659726851193e-4,0,1,0,NA,NA,NA,NA,0,5150233
2020-01-25,County,17,031,Illinois,Cook,1,0,1.941659726851193e-4,0,0,0,NA,NA,NA,NA,0,5150233
2020-01-26,County,17,031,Illinois,Cook,1,0,1.941659726851193e-4,0,0,0,NA,NA,NA,NA,0,5150233
2020-01-27,County,17,031,Illinois,Cook,1,0,1.941659726851193e-4,0,0,0,NA,NA,NA,NA,0,5150233
2020-01-28,County,17,031,Illinois,Cook,1,0,1.941659726851193e-4,0,0,0,NA,NA,NA,NA,0,5150233
2020-01-29,County,17,031,Illinois,Cook,1,0,1.941659726851193e-4,0,0,0,NA,NA,NA,NA,0,5150233
2020-01-30,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,1,0,0.2857142857142857,0,14.285714285714285,0,0,5150233
2020-01-31,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,5150233
2020-02-01,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,5150233
2020-02-02,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,5150233
2020-02-03,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,5150233
2020-02-04,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,5150233
2020-02-05,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,5150233
2020-02-06,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-07,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-08,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-09,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-10,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-11,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-12,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-13,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-14,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-15,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-16,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-17,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-18,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
2020-02-19,County,17,031,Illinois,Cook,2,0,3.883319453702386e-4,0,0,0,0,0,0,0,0,5150233
